object_id,timestamp,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
08748,2025-02-28 17:41:26.412583+00:00,92255.25903594833,80101.58657511874,29251.167146997406,-1.207855152410303,1.2781967787609168,0.2469059104955612
08748,2025-02-28 17:42:26.412583+00:00,92182.78800548131,80178.2208528964,29265.955719688656,-1.2089669615708676,1.2772305692742296,0.24655304839914324
08748,2025-02-28 17:43:26.412583+00:00,92110.2503218183,80254.79715547054,29280.72312136172,-1.2100779195814806,1.2762634161295625,0.24620000093890196
08748,2025-02-28 17:44:26.412583+00:00,92037.6460360324,80331.315426264,29295.469340914322,-1.2111880256178345,1.2752953199747348,0.245846768357962
08748,2025-02-28 17:45:26.412583+00:00,91964.97519924497,80407.77560873982,29310.194367259137,-1.2122972788561537,1.2743262814582506,0.24549335089958743
08748,2025-02-28 17:46:26.412583+00:00,91892.2378626276,80484.17764639892,29324.89818932311,-1.2134056784731662,1.2733563012293252,0.24513974880719497
08748,2025-02-28 17:47:26.412583+00:00,91819.43407740047,80560.52148278191,29339.580796048078,-1.214513223646127,1.2723853799378642,0.24478596232434255
08748,2025-02-28 17:48:26.412583+00:00,91746.56389483415,80636.80706146763,29354.24217639015,-1.2156199135527936,1.271413518234487,0.24443199169474236
08748,2025-02-28 17:49:26.412583+00:00,91673.6273662479,80713.03432607416,29368.882319320328,-1.2167257473714486,1.270440716770505,0.24407783716224704
08748,2025-02-28 17:50:26.412583+00:00,91600.6245430101,80789.20322025933,29383.50121382418,-1.217830724280897,1.2694669761979234,0.24372349897085754
08748,2025-02-28 17:51:26.412583+00:00,91527.55547653795,80865.31368771996,29398.09884890196,-1.2189348434604654,1.2684922971694452,0.2433689773647181
08748,2025-02-28 17:52:26.412583+00:00,91454.42021829914,80941.36567219102,29412.67521356837,-1.2200381040899835,1.2675166803384872,0.2430142725881255
08748,2025-02-28 17:53:26.412583+00:00,91381.21881980958,81017.35911744782,29427.230296853013,-1.2211405053498146,1.2665401263591494,0.24265938488551633
08748,2025-02-28 17:54:26.412583+00:00,91307.951332635,81093.29396730378,29441.764087799904,-1.2222420464208306,1.2655626358862428,0.2423043145014786
08748,2025-02-28 17:55:26.412583+00:00,91234.61780838881,81169.17016561358,29456.276575468062,-1.2233427264844494,1.2645842095752526,0.2419490616807386
08748,2025-02-28 17:56:26.412583+00:00,91161.21829873527,81244.98765626905,29470.76774893088,-1.224442544722582,1.2636048480823894,0.2415936266681754
08748,2025-02-28 17:57:26.412583+00:00,91087.75285538664,81320.7463832026,29485.237597276628,-1.2255415003176775,1.2626245520645432,0.24123800970880915
08748,2025-02-28 17:58:26.412583+00:00,91014.22153010449,81396.44629038581,29499.68610960815,-1.2266395924527038,1.2616433221793066,0.24088221104780788
08748,2025-02-28 17:59:26.412583+00:00,90940.6243746994,81472.08732182965,29514.11327504309,-1.2277368203111532,1.260661159084967,0.24052623093048303
08748,2025-02-28 18:00:26.412583+00:00,90866.96144103084,81547.66942158467,29528.519082713807,-1.228833183077043,1.2596780634405091,0.2401700696022921
08748,2025-02-28 18:01:26.412583+00:00,90793.23278100684,81623.1925337412,29542.903521767366,-1.2299286799349192,1.2586940359056085,0.23981372730883566
08748,2025-02-28 18:02:26.412583+00:00,90719.43844658532,81698.65660242843,29557.26658136552,-1.2310233100698402,1.2577090771406472,0.239457204295863
08748,2025-02-28 18:03:26.412583+00:00,90645.57848977164,81774.06157181638,29571.608250684865,-1.232117072667411,1.2567231878066856,0.2391005008092628
08748,2025-02-28 18:04:26.412583+00:00,90571.65296262139,81849.40738611326,29585.928518916626,-1.2332099669137422,1.255736368565498,0.23874361709507325
08748,2025-02-28 18:05:26.412583+00:00,90497.6619172382,81924.69398956811,29600.227375266903,-1.234301991995484,1.2547486200795408,0.23838655339947398
08748,2025-02-28 18:06:26.412583+00:00,90423.60540577477,81999.921326469,29614.504808956415,-1.2353931470998096,1.2537599430119724,0.23802930996879126
08748,2025-02-28 18:07:26.412583+00:00,90349.48348043165,82075.089341145,29628.760809221,-1.2364834314144326,1.2527703380266286,0.23767188704948858
02770,2025-02-28 17:08:26.412583+00:00,99446.11164825268,-9103.762868232816,23639.5507799113,0.996620754234691,0.8700895324366442,-0.0025559393040523915
02770,2025-02-28 17:09:26.412583+00:00,99505.8370172561,-9051.503663388481,23639.379899520874,0.9944216321551428,0.870290198293278,-0.0030790437006361546
