time,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z
6420.0,64947.2415691484,102000.79702589351,32583.958007352197,-1.5256332863497875,0.9111374087073332,0.12458939271265604
6450.0,64901.49034272322,102028.1112372279,32587.684113669613,-1.5260283387763416,0.9105166397512788,0.12439110007018822
6480.0,64855.72727467524,102055.40683206212,32591.404274012686,-1.526423117486799,0.9098956972168641,0.12419278243790471
6510.0,64809.95237321207,102082.68380519343,32595.118487633707,-1.5268176224032217,0.9092745812122399,0.12399443985106909
6540.0,64764.16564654577,102109.94215142103,32598.826753785692,-1.5272118534476984,0.9086532918456247,0.12379607234496327
6570.0,64718.367102889795,102137.18186554794,32602.52907172289,-1.5276058105423704,0.9080318292252589,0.1235976799548679
6600.0,64672.556750458694,102164.4029423812,32606.225440700695,-1.5279994936094359,0.9074101934594027,0.12339926271606698
6630.0,64626.734597471135,102191.60537673003,32609.915859975375,-1.528392902571122,0.9067883846563755,0.12320082066385701
6660.0,64580.900652147255,102218.78916340724,32613.600328804343,-1.5287860373497077,0.9061664029245234,0.12300235383353793
6690.0,64535.054922709896,102245.95429722904,32617.278846446065,-1.529178897867515,0.90554424837223,0.12280386226041608
6720.0,64489.19741738371,102273.10077301472,32620.951412160084,-1.5295714840469143,0.9049219211079124,0.12260534597980238
6750.0,64443.32814439593,102300.22858558703,32624.618025206983,-1.5299637958103205,0.9042994212400227,0.12240680502701502
6780.0,64397.44711197642,102327.33772977167,32628.278684848392,-1.5303558330801887,0.9036767488770551,0.12220823943737935
6810.0,64351.554328357066,102354.42820039777,32631.93339034701,-1.5307475957790249,0.9030539041275366,0.1220096492462249
6840.0,64305.6498017719,102381.49999229793,32635.582140966635,-1.531139083829379,0.9024308871000254,0.12181103448888778
6870.0,64259.73354045776,102408.5531003075,32639.224935972034,-1.531530297153843,0.9018076979031235,0.12161239520071222
6900.0,64213.8055526533,102435.58751926555,32642.86177462913,-1.5319212356750584,0.9011843366454626,0.12141373141704388
6930.0,64167.86584660069,102462.60324401366,32646.492656204795,-1.532311899315702,0.9005608034357252,0.12121504317324296
6960.0,64121.91443054153,102489.60026939839,32650.11757996714,-1.53270228799852,0.8999370983825907,0.121016330504662
6990.0,64075.951312723715,102516.57859026712,32653.73654518512,-1.5330924016462693,0.8993132215948295,0.12081759344667516
7020.0,64029.97650139404,102543.53820147263,32657.34955112893,-1.533482240181783,0.8986891731812001,0.1206188320346502
7050.0,63983.9900048038,102570.47909786965,32660.95659706968,-1.5338718035279197,0.8980649532505267,0.1204200463039694
7080.0,63937.99183120512,102597.40127431697,32664.55768227969,-1.534261091607596,0.8974405619116501,0.12022123629001448
7110.0,63891.981988854044,102624.30472567581,32668.152806032198,-1.5346501043437597,0.8968159992734669,0.12002240202817958
7140.0,63845.96048600694,102651.1894468117,32671.741967601618,-1.535038841659422,0.8961912654448851,0.11982354355385823
7170.0,63799.927330923856,102678.0554325927,32675.325166263356,-1.5354273034776273,0.8955663605348649,0.11962466090245441
7200.0,63753.8825318672,102704.90267789013,32678.902401293915,-1.5358154897214646,0.8949412846524044,0.1194257541093775
7230.0,63707.82609710086,102731.73117757901,32682.473671970813,-1.536203400314076,0.8943160379065243,0.11922682321004181
7260.0,63661.75803489228,102758.5409265369,32686.038977572636,-1.536591035178637,0.8936906204062999,0.11902786823987105
7290.0,63615.67835350936,102785.33191964577,32689.59831737914,-1.5369783942383857,0.8930650322608162,0.1188288892342869
7320.0,63569.58706122385,102812.10415178986,32693.15169067102,-1.5373654774165915,0.8924392735792158,0.11862988622872511
7350.0,63523.48416630903,102838.85761785727,32696.699096730077,-1.5377522846365774,0.8918133444706647,0.1184308592586233
7380.0,63477.369677040595,102865.59231273914,32700.240534839202,-1.538138815821708,0.8911872450443679,0.11823180835942529
7410.0,63431.24360169766,102892.30823132937,32703.77600428224,-1.5385250708953873,0.8905609754095808,0.11803273356658582
7440.0,63385.105948559816,102919.00536852615,32707.30550434425,-1.5389110497810776,0.8899345356755686,0.11783363491555823
7470.0,63338.95672590983,102945.68371923041,32710.829034311264,-1.5392967524022807,0.8893079259516455,0.11763451244180514
7500.0,63292.79594203378,102972.34327834571,32714.346593470324,-1.5396821786825354,0.8886811463471752,0.11743536618079939
7530.0,63246.62360521678,102998.98404078097,32717.858181109772,-1.540067328545453,0.8880541969715114,0.11723619616800615
7560.0,63200.43972375002,103025.60600144601,32721.36379651872,-1.540452201914657,0.8874270779340946,0.11703700243891339
7590.0,63154.24430592555,103052.20915525488,32724.863438987482,-1.5408367987138327,0.8867997893443833,0.11683778502900649
7620.0,63108.03736003695,103078.79349712521,32728.357107807442,-1.541221118866713,0.8861723313118604,0.1166385439737772
7650.0,63061.81889438071,103105.35902197771,32731.84480227104,-1.5416051622970735,0.8855447039460518,0.11643927930872205
7680.0,63015.58891725576,103131.9057247362,32735.326521671806,-1.541988928928734,0.8849169073565221,0.11623999106934611
7710.0,62969.34743696309,103158.43360032795,32738.802265304264,-1.5423724186855619,0.8842889416528682,0.11604067929115962
7740.0,62923.09446180592,103184.94264368352,32742.272032464047,-1.5427556314914699,0.8836608069447209,0.11584134400967833
